tanggal;tinggi_gelombang
01/07/2015;0,206666667
02/07/2015;0,10375
03/07/2015;0,186666667
04/07/2015;0,235416667
05/07/2015;0,19
06/07/2015;0,19
07/07/2015;0,150833333
08/07/2015;0,13625
09/07/2015;0,232825133
10/07/2015;0,232825133
11/07/2015;0,232825133
12/07/2015;0,242173913
13/07/2015;0,236666667
14/07/2015;0,2525
15/07/2015;0,206666667
16/07/2015;0,206666667
17/07/2015;0,2225
18/07/2015;0,2225
19/07/2015;0,236666667
20/07/2015;0,2525
21/07/2015;0,206666667
22/07/2015;0,10375
23/07/2015;0,186666667
24/07/2015;0,253333333
25/07/2015;0,174583333
26/07/2015;0,174583333
27/07/2015;0,2125
28/07/2015;0,2125
29/07/2015;0,19
30/07/2015;0,19
31/07/2015;0,150833333
01/08/2015;0,2225
02/08/2015;0,236666667
03/08/2015;0,2525
04/08/2015;0,206666667
05/08/2015;0,10375
06/08/2015;0,186666667
07/08/2015;0,253333333
08/08/2015;0,174583333
09/08/2015;0,2125
10/08/2015;0,2125
11/08/2015;0,19
12/08/2015;0,19
13/08/2015;0,150833333
14/08/2015;0,2225
15/08/2015;0,236666667
16/08/2015;0,2525
17/08/2015;0,206666667
18/08/2015;0,10375
19/08/2015;0,186666667
20/08/2015;0,235416667
21/08/2015;0,19
22/08/2015;0,19
23/08/2015;0,150833333
24/08/2015;0,2225
25/08/2015;0,236666667
26/08/2015;0,2525
27/08/2015;0,206666667
28/08/2015;0,10375
29/08/2015;0,241666667
30/08/2015;0,961666667
31/08/2015;0,245833333
01/09/2015;1
02/09/2015;0,354166667
03/09/2015;0,150833333
04/09/2015;0,2225
05/09/2015;0,236666667
06/09/2015;0,2525
07/09/2015;0,206666667
08/09/2015;0,292083333
09/09/2015;0,2925
10/09/2015;0,354166667
11/09/2015;0,961666667
12/09/2015;0,241666667
13/09/2015;0,245833333
14/09/2015;0,0525
15/09/2015;0,0625
16/09/2015;0,0525
17/09/2015;0,232825133
18/09/2015;0,232825133
19/09/2015;0,232825133
20/09/2015;0,232825133
21/09/2015;0,232825133
22/09/2015;0,265217391
23/09/2015;0,262083333
24/09/2015;0,213333333
25/09/2015;0,19875
26/09/2015;0,279166667
27/09/2015;0,262083333
28/09/2015;0,19875
29/09/2015;0,245833333
30/09/2015;0,2725
01/10/2015;0,262083333
02/10/2015;0,268333333
03/10/2015;0,8
04/10/2015;0,245833333
05/10/2015;1
06/10/2015;0,354166667
07/10/2015;0,961666667
08/10/2015;0,241666667
09/10/2015;0,08875
10/10/2015;0,235416667
11/10/2015;0,19
12/10/2015;0,19
13/10/2015;0,150833333
14/10/2015;0,2225
15/10/2015;0,236666667
16/10/2015;0,2525
17/10/2015;0,206666667
18/10/2015;0,10375
19/10/2015;0,186666667
20/10/2015;0,253333333
21/10/2015;0,174583333
22/10/2015;0,174583333
23/10/2015;0,2125
24/10/2015;0,2125
25/10/2015;0,19
26/10/2015;0,19
27/10/2015;0,150833333
28/10/2015;0,2225
29/10/2015;0,236666667
30/10/2015;0,2525
31/10/2015;0,115
01/11/2015;0,225416667
02/11/2015;0,244583333
03/11/2015;0,154166667
04/11/2015;0,174583333
05/11/2015;0,207916667
06/11/2015;0,207916667
07/11/2015;0,193333333
08/11/2015;0,194166667
09/11/2015;0,21
10/11/2015;0,137083333
11/11/2015;0,2375
12/11/2015;0,244583333
13/11/2015;0,20625
14/11/2015;0,232825133
15/11/2015;0,232825133
16/11/2015;0,232825133
17/11/2015;0,232825133
18/11/2015;0,232825133
19/11/2015;0,232825133
20/11/2015;0,232825133
21/11/2015;0,232825133
22/11/2015;0,232825133
23/11/2015;0,232825133
24/11/2015;0,232825133
25/11/2015;0,232825133
26/11/2015;0,232825133
27/11/2015;0,232825133
28/11/2015;0,232825133
29/11/2015;0,232825133
30/11/2015;0,253333333
01/12/2015;0,174583333
02/12/2015;0,2125
03/12/2015;0,2125
04/12/2015;0,19
05/12/2015;0,2
06/12/2015;0,154166667
07/12/2015;0,22875
08/12/2015;0,236666667
09/12/2015;0,2525
10/12/2015;0,2225
11/12/2015;0,236666667
12/12/2015;0,2525
13/12/2015;0,354166667
14/12/2015;0,412
15/12/2015;0,241666667
16/12/2015;0,08875
17/12/2015;0,235416667
18/12/2015;0,19
19/12/2015;0,19
20/12/2015;0,150833333
21/12/2015;0,2225
22/12/2015;0,236666667
23/12/2015;0,19
24/12/2015;0,19
25/12/2015;0,150833333
26/12/2015;0,2225
27/12/2015;0,265833333
28/12/2015;0,174583333
29/12/2015;0,174583333
30/12/2015;0,08875
31/12/2015;0,235416667
01/01/2016;0,2
02/01/2016;0,2
03/01/2016;0,2
04/01/2016;0,1875
05/01/2016;0,129166667
06/01/2016;0,1
07/01/2016;0,1
08/01/2016;0,095833333
09/01/2016;0,125
10/01/2016;0,0625
11/01/2016;0,104166667
12/01/2016;0,094583333
13/01/2016;0,1475
14/01/2016;0,045833333
15/01/2016;0,16125
16/01/2016;0,1
17/01/2016;0,0625
18/01/2016;0,095833333
19/01/2016;0,116666667
20/01/2016;0,196666667
21/01/2016;0,2
22/01/2016;0,1375
23/01/2016;0,133333333
24/01/2016;0,158333333
25/01/2016;0,195833333
26/01/2016;0,2
27/01/2016;0,2
